907754194	20190222	201902	2019	2019.1425	BEL	BRUSSELS	BEL								EUR	EUROPEAN	EUR								0	071	071	07	2	7.4	5	1	5	-0.74257425742574	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20200222173000	https://www.voanews.com/europe/eu-searches-way-forward-after-budget-deadlock
907754444	20200222	202002	2020	2020.1425	CUBMIL	CUBA	CUB					MIL			SEP	LIBERATION MOVEMENT						SEP			0	051	051	05	1	3.4	2	1	2	0.48661800486618	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Portugal	PO	PO		39.5	-8	PO	4	Bissau, Bissau, Guinea-Bissau	PU	PU11	17101	11.85	-15.5833	-1488412	20200222173000	https://themilitant.com/2020/02/22/cuban-revolution-taught-us-to-go-where-were-needed-in-the-world/
907754445	20200222	202002	2020	2020.1425	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	3	1	3	1.7910447761194	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20200222173000	https://www.kingdomfm.co.uk/news/local-news/around-120-people-attend-mossmorran-action-group-meeting/
907754446	20200222	202002	2020	2020.1425	CVL	VOTER						CVL													1	014	014	01	1	0.0	10	1	10	3.27102803738318	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20200222173000	https://www.chron.com/news/article/Voters-can-start-casting-early-ballots-in-15076335.php
907754447	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL													0	036	036	03	1	4.0	2	1	2	-0.5231037489102	3	Pierson City Hall, Iowa, United States	US	USIA	IA193	42.5439	-95.867	1995490	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754448	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL													0	046	046	04	1	7.0	2	1	2	-0.5231037489102	3	Pierson City Hall, Iowa, United States	US	USIA	IA193	42.5439	-95.867	1995490	0								3	Pierson City Hall, Iowa, United States	US	USIA		42.5439	-95.867	1995490	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754449	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	10	1	10	1.88679245283019	4	Karkala, Karnataka, India	IN	IN19	70166	13.2	74.9833	-2099821	0								4	Karkala, Karnataka, India	IN	IN19	70166	13.2	74.9833	-2099821	20200222173000	https://timesofindia.indiatimes.com/city/mangaluru/lack-of-pride-about-language-leads-to-its-extinction-says-karnataka-minister-ct-ravi/articleshow/74257904.cms
907754450	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL													0	110	110	11	3	-2.0	5	1	5	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	0								3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754451	20200222	202002	2020	2020.1425	CVL	POPULATION						CVL													1	120	120	12	3	-4.0	10	1	10	1.8705035971223	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20200222173000	https://www.hutchnews.com/news/20200222/deadline-here-for-conservation-program-signups
907754452	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL													0	125	125	12	3	-5.0	5	1	5	4.51127819548872	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20200222173000	https://www.noozhawk.com/article/grammy_award_winner_johnny_gandelsman_performs_in_santa_ynez_valley_concert
907754453	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			CRM	OUTLAW						CRM			1	040	040	04	1	1.0	10	1	10	-2.04081632653061	0								0								0								20200222173000	https://wnyt.com/schenectady-county-ny/local-man-receives-62k-grant-to-clean-up-schenectady-park-jaylens-park/5653280/?cat=12168
907754454	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	10	1	10	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754455	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754456	20200222	202002	2020	2020.1425	CVL	RESIDENTS						CVL			GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	1.7910447761194	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20200222173000	https://www.kingdomfm.co.uk/news/local-news/around-120-people-attend-mossmorran-action-group-meeting/
907754457	20200222	202002	2020	2020.1425	CVL	HUNTER						CVL			GOV	PRESIDENT						GOV			0	100	100	10	3	-5.0	2	1	2	-2.55972696245734	1	China	CH	CH		35	105	CH	3	Tarrant County, Texas, United States	US	USTX		32.7668	-97.3003	1384005	1	China	CH	CH		35	105	CH	20200222173000	https://www.nbcdfw.com/tag/democratic-presidential-candidate/
907754458	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.5231037489102	3	Pierson City Hall, Iowa, United States	US	USIA	IA193	42.5439	-95.867	1995490	3	Pierson City Hall, Iowa, United States	US	USIA		42.5439	-95.867	1995490	3	Pierson City Hall, Iowa, United States	US	USIA		42.5439	-95.867	1995490	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754459	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-0.5231037489102	3	Pierson City Hall, Iowa, United States	US	USIA	IA193	42.5439	-95.867	1995490	3	Pierson City Hall, Iowa, United States	US	USIA		42.5439	-95.867	1995490	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754460	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.5231037489102	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Le Mars, Iowa, United States	US	USIA		42.7942	-96.1656	458255	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754461	20200222	202002	2020	2020.1425	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	046	046	04	1	7.0	6	1	6	-0.5231037489102	3	Pierson City Hall, Iowa, United States	US	USIA	IA193	42.5439	-95.867	1995490	3	Pierson City Hall, Iowa, United States	US	USIA		42.5439	-95.867	1995490	3	Pierson City Hall, Iowa, United States	US	USIA		42.5439	-95.867	1995490	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754462	20200222	202002	2020	2020.1425	CVL	LANDOWNER						CVL			USA	KANSAS	USA								1	057	057	05	1	8.0	10	1	10	1.8705035971223	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20200222173000	https://www.hutchnews.com/news/20200222/deadline-here-for-conservation-program-signups
907754463	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	040	040	04	1	1.0	2	1	2	-4.52830188679246	1	France	FR	FR		46	2	FR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754464	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								FRA	FRANCE	FRA								1	040	040	04	1	1.0	8	1	8	-4.52830188679246	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754465	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								GOV	GOVERNMENT						GOV			0	110	110	11	3	-2.0	1	1	1	-1.50659133709981	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200222173000	https://www.france24.com/en/20200222-caught-between-extremes-merkel-s-party-mired-in-crisis
907754466	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								MIL	CAPTAIN						MIL			0	042	042	04	1	1.9	4	1	4	-2.67737617135208	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20200222173000	https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12310831
907754467	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								MIL	COMMANDANT						MIL			1	080	080	08	2	5.0	2	1	2	-3.24324324324325	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200222173000	https://www.screendaily.com/reviews/persian-lessons-berlin-review/5147505.article
907754468	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								MNG	MONGOLIA	MNG								1	036	036	03	1	4.0	1	1	1	-2.62295081967213	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200222173000	https://www.screendaily.com/black-milk-berlin-review/5147512.article
907754469	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								MNG	MONGOLIA	MNG								1	036	036	03	1	4.0	1	1	1	-2.62295081967213	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Mongolia	MG	MG		46	105	MG	1	Mongolia	MG	MG		46	105	MG	20200222173000	https://www.screendaily.com/black-milk-berlin-review/5147512.article
907754470	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								MNG	MONGOLIA	MNG								1	110	110	11	3	-2.0	1	1	1	-2.62295081967213	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200222173000	https://www.screendaily.com/black-milk-berlin-review/5147512.article
907754471	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								MNG	MONGOLIA	MNG								1	110	110	11	3	-2.0	1	1	1	-2.62295081967213	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Mongolia	MG	MG		46	105	MG	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200222173000	https://www.screendaily.com/black-milk-berlin-review/5147512.article
907754472	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-4.52830188679246	1	France	FR	FR		46	2	FR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754473	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	8	1	8	-4.52830188679246	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754474	20200222	202002	2020	2020.1425	DEU	GERMAN	DEU								RUS	RUSSIA	RUS								0	0874	087	08	2	10.0	1	1	1	-5.52367288378767	1	Chile	CI	CI		-30	-71	CI	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20200222173000	https://www.dailymail.co.uk/news/article-8032431/State-Department-blasts-Russia-spreading-disinformation-responsible-coronavirus.html
907754475	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								SYR	SYRIA	SYR								1	040	040	04	1	1.0	2	1	2	-4.52830188679246	1	France	FR	FR		46	2	FR	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754476	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								SYR	SYRIA	SYR								1	040	040	04	1	1.0	8	1	8	-4.52830188679246	1	Germany	GM	GM		51.5	10.5	GM	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	4	Idlib, Idlib, Syria	SY	SY12	26365	35.9306	36.6339	-2542538	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754477	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								TUR	TURKISH	TUR								1	046	046	04	1	7.0	4	1	4	-4.52830188679246	1	Germany	GM	GM		51.5	10.5	GM	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754478	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								TURGOV	TURKEY	TUR					GOV			1	046	046	04	1	7.0	2	1	2	-4.52830188679246	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754479	20200222	202002	2020	2020.1425	DEU	GERMANY	DEU								TURGOV	TURKISH	TUR					GOV			1	046	046	04	1	7.0	4	1	4	-4.52830188679246	1	Germany	GM	GM		51.5	10.5	GM	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200222173000	https://www.wionews.com/world/erdogan-to-hold-syria-summit-with-russia-france-and-germany-282161
907754480	20200222	202002	2020	2020.1425	DEUGOV	WOLFGANG SCHAEUBLE	DEU					GOV													0	120	120	12	3	-4.0	5	1	5	-1.50659133709981	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20200222173000	https://www.france24.com/en/20200222-caught-between-extremes-merkel-s-party-mired-in-crisis
907754481	20200222	202002	2020	2020.1425	EDU	STUDENT						EDU													0	010	010	01	1	0.0	5	1	5	-3.38345864661654	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20200222173000	https://dailycaller.com/2020/02/22/joe-biden-arrest-south-africa-nelson-mandela/
907754482	20200222	202002	2020	2020.1425	EDU	STUDENT						EDU													0	020	020	02	1	3.0	3	1	3	-0.5231037489102	3	Le Mars, Iowa, United States	US	USIA	IA149	42.7942	-96.1656	458255	0								3	Le Mars, Iowa, United States	US	USIA		42.7942	-96.1656	458255	20200222173000	http://klem1410.com/2020/02/22/saturday-news-february-22nd/
907754483	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU													0	020	020	02	1	3.0	10	1	10	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	0								3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754484	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	2	1	2	-0.0963391136801589	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								3	Sombrillo, New Mexico, United States	US	USNM	NM049	35.98	-106.04	911208	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754485	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	8	1	8	-0.0963391136801589	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754486	20200222	202002	2020	2020.1425	EDU	STUDENT						EDU													1	036	036	03	1	4.0	5	1	5	4.28954423592493	3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	0								3	Springfield, Florida, United States	US	USFL	FL005	30.1533	-85.6113	291570	20200222173000	https://www.springfieldnewssun.com/news/local/champaign-county-students-participate-district-science-day/yWqRDpSsnBP8g0IcOunZhI/
907754487	20200222	202002	2020	2020.1425	EDU	UNIVERSITY						EDU													1	043	043	04	1	2.8	3	1	3	-1.23456790123457	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20200222173000	https://www.stuff.co.nz/national/health/119663371/thousands-more-plasma-donors-needed-to-meet-growing-demand
907754488	20200222	202002	2020	2020.1425	EDU	UNIVERSITY						EDU													1	043	043	04	1	2.8	2	1	2	-1.23456790123457	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	0								4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	20200222173000	https://www.stuff.co.nz/national/health/119663371/thousands-more-plasma-donors-needed-to-meet-growing-demand
907754489	20200222	202002	2020	2020.1425	EDU	STUDENT						EDU													0	060	060	06	2	6.0	10	1	10	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	0								3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754490	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU													1	080	080	08	2	5.0	10	1	10	-3.44827586206896	4	Azizabad, North-West Frontier, Pakistan	PK	PK03	40346	34.1258	71.8686	-2755159	0								4	Azizabad, North-West Frontier, Pakistan	PK	PK03	40346	34.1258	71.8686	-2755159	20200222173000	http://dunyanews.tv/en/Crime/533712-Karachi-police-recover-two-missing-sisters
907754491	20200222	202002	2020	2020.1425	EDU	PROFESSOR						EDU													1	0874	087	08	2	10.0	6	1	6	0.64516129032258	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20200222173000	https://www.bleedingcool.com/2020/02/22/time-to-bring-back-16-5-million-mutants-in-x-men-7-spoilers/
907754492	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU													0	1721	172	17	4	-5.0	3	1	3	-3.84615384615385	4	Casalpusterlengo, Lombardia, Italy	IT	IT09	18361	45.1833	9.65	-113799	0								4	Casalpusterlengo, Lombardia, Italy	IT	IT09	18361	45.1833	9.65	-113799	20200222173000	https://www.dw.com/en/coronavirus-italy-towns-in-lockdown-after-covid-19-deaths/a-52477823
907754493	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU			BRA	SAO PAULO	BRA								1	051	051	05	1	3.4	10	1	10	1.26582278481012	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20200222173000	https://www.efe.com/efe/english/destacada/sao-paulo-dances-brazilian-samba-rhythms-on-first-day-of-carnival/50000261-4179724
907754494	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU			CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	10	1	10	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754495	20200222	202002	2020	2020.1425	EDU	PROFESSOR						EDU			EDUMED	SCHOOL						EDU	MED		0	013	013	01	1	0.4	5	1	5	-5.16351118760758	3	Simpson College, Iowa, United States	US	USIA	IA181	41.365	-93.5635	465324	3	Simpson College, Iowa, United States	US	USIA		41.365	-93.5635	465324	3	Simpson College, Iowa, United States	US	USIA		41.365	-93.5635	465324	20200222173000	https://news.yahoo.com/iowa-professor-bound-gagged-husband-190940451.html
907754496	20200222	202002	2020	2020.1425	EDU	STUDENT						EDU			ESP	SPANISH	ESP								1	010	010	01	1	0.0	5	1	5	-1.19940029985008	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20200222173000	https://www.thecollegefix.com/the-new-outrage-assigning-kids-spanish-names-in-spanish-class/
907754497	20200222	202002	2020	2020.1425	EDU	STUDENT						EDU			ESP	SPANISH	ESP								1	120	120	12	3	-4.0	5	1	5	-1.19940029985008	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20200222173000	https://www.thecollegefix.com/the-new-outrage-assigning-kids-spanish-names-in-spanish-class/
907754498	20200222	202002	2020	2020.1425	EDU	STUDENTS AND TEACHER						EDU			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	3	1	3	-2.08023774145617	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200222173000	https://www.business-standard.com/article/international/holocaust-educators-urge-amazon-to-stop-selling-nazi-propaganda-120022200877_1.html
907754499	20200222	202002	2020	2020.1425	EDU	PROFESSOR						EDU			JOR	JORDAN	JOR								1	0874	087	08	2	10.0	4	1	4	0.64516129032258	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20200222173000	https://www.bleedingcool.com/2020/02/22/time-to-bring-back-16-5-million-mutants-in-x-men-7-spoilers/
907754500	20200222	202002	2020	2020.1425	EDU	INTELLECTUAL						EDU			JUD	COUNSEL						JUD			1	046	046	04	1	7.0	10	1	10	0.64516129032258	0								0								0								20200222173000	https://www.natlawreview.com/author/greg-chopskie
907754501	20200222	202002	2020	2020.1425	EDU	SCHOLAR						EDU			MOS	ISLAM				MOS					0	130	130	13	3	-4.4	12	2	12	-7.35849056603773	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20200222173000	https://www.registercitizen.com/news/crime/article/Netflix-series-explores-the-assassination-of-15076331.php
907754502	20200222	202002	2020	2020.1425	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-0.0963391136801589	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	3	Fairview, New Mexico, United States	US	USNM	NM039	36.0097	-106.064	899632	20200222173000	http://www.riograndesun.com/news/parents-critical-of-proposal-to-extend-school-year/article_a5f698e4-536f-11ea-bc55-3b104c664e80.html
907754503	20200222	202002	2020	2020.1425	EDU	SCHOLAR						EDU			USA	UNITED STATES	USA								0	130	130	13	3	-4.4	8	2	8	-7.35849056603773	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20200222173000	https://www.registercitizen.com/news/crime/article/Netflix-series-explores-the-assassination-of-15076331.php
907754504	20200222	202002	2020	2020.1425	EDU	COLLEGE						EDU			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-9.78723404255323	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20200222173000	http://www.nydailynews.com/news/crime/ny-portland-man-charged-stabbing-racist-rant-guilty-charges-20200222-qrp5odl4dvcsbpfplvgmf33t3a-story.html
907754505	20200222	202002	2020	2020.1425	EDUEDU	COLLEGE						EDU	EDU												1	051	051	05	1	3.4	4	1	4	3.21637426900585	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20200222173000	https://www.northcentralpa.com/education/lycoming-college-student-honored-for-chemistry-research-at-national-conference/article_a0b10ee6-53b5-11ea-a3fc-bb0e7fd759a5.html
907754506	20200222	202002	2020	2020.1425	EDUEDU	COLLEGE						EDU	EDU												1	051	051	05	1	3.4	6	1	6	3.21637426900585	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20200222173000	https://www.northcentralpa.com/education/lycoming-college-student-honored-for-chemistry-research-at-national-conference/article_a0b10ee6-53b5-11ea-a3fc-bb0e7fd759a5.html
907754507	20200222	202002	2020	2020.1425	EDUMED	STUDENT						EDU	MED												0	020	020	02	1	3.0	2	1	2	-5.16351118760758	3	Simpson College, Iowa, United States	US	USIA	IA181	41.365	-93.5635	465324	0								3	Simpson College, Iowa, United States	US	USIA		41.365	-93.5635	465324	20200222173000	https://news.yahoo.com/iowa-professor-bound-gagged-husband-190940451.html
